Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,2,,leather products (large),,P,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,1,leather products (large),,T,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,1,leather products (small),,P,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,40,leather products (small),,T,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,1,,skin pieces,,P,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,,1,tusks,,T,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,ZA,4,,ivory pieces,,T,C
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,,,2,ivory carvings,,P,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,4,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,46,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,1,,tusks,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GH,,1,,tusks,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GR,XX,7,,ivory pieces,,E,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GR,XX,,7,tusks,,E,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,1,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,2,3,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,100,,ivory pieces,,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,2,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,,82,ivory carvings,,T,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,,1,ivory pieces,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,1,,tusks,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,1,ivory carvings,pairs,Q,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,ivory carvings,,E,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,1,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,,84,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,1,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,,100,ivory pieces,,L,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,6,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,2,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MX,XX,1,1,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NA,,1,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,3,,bone carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,9,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,2,,tusks,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,41,,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,4,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,3,1,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,4,,leather products (small),,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,,1,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,XX,,1,ivory pieces,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NZ,ZA,1,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PE,XX,1,,ivory carvings,,Q,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,20,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,2,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PH,XX,1,,unspecified,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PL,XX,,6,ivory carvings,sets,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,MZ,,3,ivory pieces,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,MZ,2,,tusks,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,MZ,1,,tusks,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,PT,XX,,36,ivory pieces,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,RW,,3,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,DE,4,,specimens,ml,S,F
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,XX,4,,specimens,ml,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,ZA,14,,specimens,ml,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,ZW,13,,specimens,ml,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SE,,5,,specimens,ml,S,F
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,XX,1,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,3,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,4,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,2,,bones,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,1,,bone pieces,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,4,,feet,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,3,,hair products,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,8,,ivory carvings,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,1,,teeth,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,38,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,4,65,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,XX,1,,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,,,2,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,ivory carvings,,P,U
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,2,,shoes,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,YE,XX,3,,ivory pieces,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,1,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,KE,,1,tusks,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,2,ears,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,4,feet,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,1,skins,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,13,skin pieces,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,1,tails,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,3,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,TZ,,2,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,5,,ivory pieces,kg,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,1,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,4,,hair,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,hair,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,26,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,leather products (small),,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,6,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,1,,hair products,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,ZM,29,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,ZM,1,,tusks,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,3,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,leather products (large),,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,leather products (small),,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,leather products (small),,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,16,,trophies,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,MZ,,,2,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,GB,XX,,1,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,KE,,,43,specimens,ml,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,2,,ears,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,1,,skin pieces,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,1,,tails,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MZ,,3,8,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,NZ,XX,,2,ears,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,6,,ears,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,7,,feet,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,4,,skins,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,1,,skin pieces,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,1,,tails,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,TZ,,4,2,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZM,,2,,tusks,,H,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZM,,1,,tusks,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW,MZ,,,8,tusks,,H,W
2006,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,FI,XX,,2,ivory carvings,,Q,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,AU,XX,1,,ivory carvings,,Q,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,IT,ZA,,3,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,IT,ZW,,16,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,IT,ZW,,19,shoes,pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,BW,,2,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,BW,,1,tails,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,BW,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,NA,,,1,feet,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,,3,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,,4,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,,14,skins,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,,1,tails,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,BW,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,1,,leather products (large),,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,2,6,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,3,,tusks,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,MK,ZW,,5,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,MK,ZW,,1,tusks,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,6,leather products (large),,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,1,feet,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,hair products,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,2,ivory carvings,sets,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,29,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,1,leather products (large),,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,6,tusks,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,3,leather products (large),,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,1,leather products (small),,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,4,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AZ,IT,ZA,,24,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AZ,IT,ZA,,10,shoes,pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,BW,,2,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,NA,,1,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,NA,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,1,1,skulls,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,1,skulls,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZW,,3,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZW,,,12,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,BW,,1,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,IT,ZA,,3,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,IT,ZA,,10,shoes,pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,NA,,,1,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,NA,,2,,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,ZW,,,4,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,,2,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,1,,leather products (small),,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,4,,specimens,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,2,,teeth,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,4,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZW,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,BW,,12,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,BW,,20,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,BW,,19,skins,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,BW,,16,skin pieces,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,BW,,1,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,,,2,live,,Q,C
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,BW,,2,,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,BW,,4,,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,BW,,2,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,ZW,2,,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,ZW,1,,skins,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,ZW,,1,trophies,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,BW,4,,bodies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,BW,4,2,ears,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,BW,,4,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,BW,,2,skins,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,BW,2,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZW,1,,bones,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZW,2,,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZW,10,,leather products (small),,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZW,,21,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,ZW,2,,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,1,,ears,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,2,,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,1,,skins,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,1,,tails,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,2,12,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,4,,tusks,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,ZA,,1,leather products (small),,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,ZA,,50,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,,13.935,13.935,skins,m2,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZA,,1,,trophies,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZA,,,2,tusks,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZW,,2,,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZW,,1,1,tusks,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CM,ZW,,,6,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZA,6,,leather products (small),pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZA,,102,leather products (small),,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZA,,34,shoes,pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,ZW,,1,shoes,pairs,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,KR,ZW,,814,skins,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,,1,bodies,,Z,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,,6,feet,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,,4,live,,Z,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,ZA,2,,ivory carvings,,P,U
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,7,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,12,4,tusks,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,BW,,4,feet,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,BW,,4,skins,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,BW,,1,skulls,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,BW,,1,tails,,H,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,ZA,BW,,1,trophies,,H,W
